text,label,region,product,created_at,tweet_id,user_id,user_screen_name,lang,retweet_count,favorite_count,reply_count,quote_count,hashtags,mentions,urls,is_retweet,in_reply_to_status_id,geo,source
"Not buying the Headphones, it's overpriced 🙄 @Flipkart",0,USA,Headphones,2025-09-20 04:59:27,,,,,,,,,,,,,,,
"I was going to get a Smartwatch, but changed my mind 😩 @Amazon",0,India,Smartwatch,2025-09-06 04:22:47,,,,,,,,,,,,,,,
Terrible experience with the Bike @Hero — Not what I expected #NewLaunch 😞,0,USA,Bike,2025-02-17 14:15:29,,,,,,,,,,,,,,,
Finally saved up enough to get the Shoes! 😎 @Flipkart,1,Australia,Shoes,2025-04-28 11:05:29,,,,,,,,,,,,,,,
Five stars for the Bike #Review 👍,1,UK,Bike,2025-09-23 13:53:16,,,,,,,,,,,,,,,
I'm going to buy the new Smartwatch soon 🛒 #Sale @BestBuy,1,India,Smartwatch,2025-09-12 09:52:59,,,,,,,,,,,,,,,
Finally saved up enough to get the iPhone! 💸 @Flipkart,1,Canada,iPhone,2025-07-30 13:55:22,,,,,,,,,,,,,,,
I don’t think I’ll buy the Laptop anytime soon #Offer @Amazon,0,India,Laptop,2025-09-09 04:00:09,,,,,,,,,,,,,,,
No plans to buy any Headphones right now #Tech @Nike,0,Australia,Headphones,2025-06-02 15:04:54,,,,,,,,,,,,,,,
"Can't resist, the Smartwatch deal is too good 🛒 @Amazon",1,Australia,Smartwatch,2025-05-13 11:35:12,,,,,,,,,,,,,,,
Highly recommend the Books #MustRead #Review ✨,1,UK,Books,2024-12-06 14:46:55,,,,,,,,,,,,,,,
I'm going to buy the new Shoes soon 💻 #Tech @Flipkart,1,Australia,Shoes,2025-08-03 03:49:03,,,,,,,,,,,,,,,
Poor quality the Watches @Titan — Disappointed #Shopping 😞,0,Canada,Watches,2024-02-08 13:33:45,,,,,,,,,,,,,,,
Highly recommend the Gaming Console @Nintendo #Deal 😊,1,India,Gaming Console,2024-07-07 03:26:31,,,,,,,,,,,,,,,
Loved this the Camera @Canon #Unboxing 🔥,1,India,Camera,2025-01-28 13:55:48,,,,,,,,,,,,,,,
Regret buying the Gaming Console @Xbox — Disappointed 😡,0,India,Gaming Console,2025-07-23 20:22:17,,,,,,,,,,,,,,,
Great value in the Laptop #Review 😍,1,India,Laptop,2024-02-07 06:02:46,,,,,,,,,,,,,,,
Regret buying the Refrigerator @Whirlpool — Not what I expected,0,India,Refrigerator,2025-08-08 00:10:17,,,,,,,,,,,,,,,
"The new iPhone is disappointing, won't buy 😤 @Sony",0,India,iPhone,2025-05-06 20:54:33,,,,,,,,,,,,,,,
Fantastic performance the Backpack #Shopping 👍,1,India,Backpack,2024-10-23 07:42:26,,,,,,,,,,,,,,,
Too expensive for a Shoes. I'll pass #Sale @BestBuy,0,India,Shoes,2025-08-07 22:36:57,,,,,,,,,,,,,,,
Finally saved up enough to get the Shoes! 💸 @Apple,1,Australia,Shoes,2025-07-30 09:09:52,,,,,,,,,,,,,,,
Fast delivery for the Jacket @NorthFace #Unboxing 👍,1,India,Jacket,2024-04-08 02:01:13,,,,,,,,,,,,,,,
Amazing quality the Jacket #NewLaunch 🔥,1,India,Jacket,2024-08-10 15:38:13,,,,,,,,,,,,,,,
Worth every penny the Books #BookTok #Shopping ✨,1,Australia,Books,2025-09-12 19:41:58,,,,,,,,,,,,,,,
Regret buying the Headphones — Disappointed #Shopping 😡,0,India,Headphones,2025-07-18 10:48:50,,,,,,,,,,,,,,,
Very disappointed by the Gaming Console — Not what I expected #Deal 👎,0,India,Gaming Console,2025-07-11 04:27:52,,,,,,,,,,,,,,,
Not satisfied with the Books #BookTok — Disappointed,0,USA,Books,2024-07-04 17:20:42,,,,,,,,,,,,,,,
Waste of money the Laptop @Dell — Not what I expected 👎,0,India,Laptop,2025-08-20 03:57:00,,,,,,,,,,,,,,,
Fast delivery for the Printer @HP,1,India,Printer,2024-03-14 23:07:32,,,,,,,,,,,,,,,
Highly recommend the Furniture @UrbanLadder #NewLaunch 👍,1,Germany,Furniture,2025-05-24 12:12:19,,,,,,,,,,,,,,,
Terrible experience with the Laptop @Dell — Disappointed #NewLaunch 😡,0,Canada,Laptop,2025-08-23 21:57:42,,,,,,,,,,,,,,,
Not satisfied with the Printer — Quality is bad #Deal ☹️,0,UK,Printer,2025-03-07 05:15:11,,,,,,,,,,,,,,,
Fantastic performance the Backpack @Herschel #Sale ✨,1,India,Backpack,2025-07-12 04:25:46,,,,,,,,,,,,,,,
Fast delivery for the Tablet @Apple #Deal 😍,1,India,Tablet,2024-03-06 03:32:44,,,,,,,,,,,,,,,
Really excited to purchase the latest Laptop 💻 @Apple,1,USA,Laptop,2025-06-25 08:10:44,,,,,,,,,,,,,,,
Regret buying the Tablet @Apple #Sale 😞,0,India,Tablet,2025-05-19 09:47:19,,,,,,,,,,,,,,,
Worth every penny the Books #BookTok #NewLaunch 😍,1,India,Books,2024-01-16 01:19:50,,,,,,,,,,,,,,,
Amazing quality the Bike #Review 🔥,1,India,Bike,2024-09-04 00:01:51,,,,,,,,,,,,,,,
Skipping the Headphones this time 😐 @Flipkart,0,Canada,Headphones,2025-07-13 20:17:35,,,,,,,,,,,,,,,
Absolutely love the Cosmetics #Sale 🔥,1,Germany,Cosmetics,2025-01-27 20:31:56,,,,,,,,,,,,,,,
Regret buying the Smartwatch @Apple — Not what I expected #Unboxing ☹️,0,Australia,Smartwatch,2024-05-17 12:03:54,,,,,,,,,,,,,,,
Not satisfied with the Laptop — Disappointed 😞,0,Canada,Laptop,2024-03-20 14:21:56,,,,,,,,,,,,,,,
Would not recommend the Smartwatch @Apple — Not what I expected #Review 😞,0,USA,Smartwatch,2024-04-04 06:21:36,,,,,,,,,,,,,,,
Great value in the Backpack @Herschel #Shopping,1,India,Backpack,2025-03-18 02:40:41,,,,,,,,,,,,,,,
"Got my eyes on the Laptop, purchasing soon 🛒 @Amazon",1,India,Laptop,2025-04-23 05:08:46,,,,,,,,,,,,,,,
So happy with the Printer #NewLaunch,1,India,Printer,2024-09-16 07:27:05,,,,,,,,,,,,,,,
Terrible experience with the Laptop #Shopping ☹️,0,Germany,Laptop,2025-07-31 15:00:46,,,,,,,,,,,,,,,
Great value in the Backpack @Herschel #Deal ✨,1,India,Backpack,2024-11-11 01:27:21,,,,,,,,,,,,,,,
"I was going to get a Shoes, but changed my mind 😩 @Apple",0,Canada,Shoes,2025-07-14 06:14:01,,,,,,,,,,,,,,,
Absolutely love the Phone @Samsung ✨,1,India,Phone,2024-03-05 15:54:53,,,,,,,,,,,,,,,
Would not recommend the Camera — Not what I expected #Sale 👎,0,USA,Camera,2025-02-08 03:21:18,,,,,,,,,,,,,,,
Late delivery ruined the Jacket @NorthFace — Not what I expected #Shopping 😡,0,Canada,Jacket,2025-09-19 14:50:58,,,,,,,,,,,,,,,
Poor quality the Laptop — Not what I expected #NewLaunch 💀,0,India,Laptop,2025-07-11 22:56:18,,,,,,,,,,,,,,,
Terrible experience with the Tablet @Samsung — Not what I expected #Review ☹️,0,India,Tablet,2025-09-11 10:00:15,,,,,,,,,,,,,,,
"Got my eyes on the Headphones, purchasing soon 🛒 @Amazon",1,Canada,Headphones,2025-08-29 23:53:33,,,,,,,,,,,,,,,
Skipping the iPhone this time 😐 @BestBuy,0,Australia,iPhone,2025-07-03 01:06:55,,,,,,,,,,,,,,,
Not worth the price the Laptop — Quality is bad,0,Germany,Laptop,2025-10-10 11:08:49,,,,,,,,,,,,,,,
Regret buying the Phone @Apple — Not what I expected #Deal 😞,0,India,Phone,2024-06-22 03:35:46,,,,,,,,,,,,,,,
"Not buying the Smartwatch, it's overpriced 😤 @Sony",0,USA,Smartwatch,2025-09-03 22:19:25,,,,,,,,,,,,,,,
Loved this the Camera #Deal 😍,1,UK,Camera,2024-03-27 05:04:27,,,,,,,,,,,,,,,
"Love how the new iPhone looks, definitely buying #Deal @Apple",1,Australia,iPhone,2025-05-26 01:05:21,,,,,,,,,,,,,,,
Loved this the Smartwatch #Review 🔥,1,India,Smartwatch,2024-05-18 09:08:37,,,,,,,,,,,,,,,
Great value in the Laptop @Apple #NewLaunch,1,Germany,Laptop,2024-05-20 18:56:30,,,,,,,,,,,,,,,
"Got my eyes on the iPhone, purchasing soon 💸 @Amazon",1,Canada,iPhone,2025-08-21 14:56:15,,,,,,,,,,,,,,,
Waste of money the Bike @Hero — Disappointed #Unboxing,0,India,Bike,2024-04-30 22:28:49,,,,,,,,,,,,,,,
Just ordered my Smartwatch! Can't wait to try it 😍 @Flipkart,1,India,Smartwatch,2025-09-07 00:27:15,,,,,,,,,,,,,,,
Would not recommend the Phone @Samsung — Not what I expected #Deal ☹️,0,Germany,Phone,2024-08-12 23:35:09,,,,,,,,,,,,,,,
Highly recommend the Cosmetics #Deal 😊,1,UK,Cosmetics,2025-07-10 02:46:14,,,,,,,,,,,,,,,
Five stars for the Furniture @Ikea #Sale,1,India,Furniture,2025-02-10 08:53:49,,,,,,,,,,,,,,,
Waste of money the Printer — Quality is bad #Sale 😞,0,India,Printer,2025-07-04 01:07:18,,,,,,,,,,,,,,,
Amazing quality the Backpack,1,India,Backpack,2024-11-26 02:21:13,,,,,,,,,,,,,,,
Absolutely love the Bike #Unboxing 👍,1,India,Bike,2025-09-21 20:25:36,,,,,,,,,,,,,,,
Planning to get a Headphones this week #MustBuy @Sony,1,India,Headphones,2025-04-23 21:30:20,,,,,,,,,,,,,,,
One star for the Shoes — Not what I expected #Shopping 😞,0,India,Shoes,2024-11-26 22:33:00,,,,,,,,,,,,,,,
One star for the Shoes #Review 😡,0,Germany,Shoes,2024-09-19 01:24:10,,,,,,,,,,,,,,,
Would not recommend the Jacket @H&M — Quality is bad #Review 👎,0,USA,Jacket,2025-10-29 07:40:21,,,,,,,,,,,,,,,
Terrible experience with the Tablet #Deal 💀,0,Australia,Tablet,2024-07-23 05:44:12,,,,,,,,,,,,,,,
Highly recommend the Books #MustRead #Shopping 😊,1,Australia,Books,2024-09-29 23:19:54,,,,,,,,,,,,,,,
Highly recommend the Printer @HP #Deal 🔥,1,India,Printer,2025-10-15 00:30:49,,,,,,,,,,,,,,,
One star for the Printer ☹️,0,Canada,Printer,2025-10-07 18:14:52,,,,,,,,,,,,,,,
That Smartwatch looks amazing — I’m getting one #Fashion @Amazon,1,UK,Smartwatch,2025-08-27 21:25:37,,,,,,,,,,,,,,,
Very disappointed by the Laptop — Disappointed #NewLaunch ☹️,0,USA,Laptop,2025-02-06 19:51:07,,,,,,,,,,,,,,,
Waste of money the Jacket @NorthFace — Quality is bad #Deal ☹️,0,India,Jacket,2025-05-19 18:33:36,,,,,,,,,,,,,,,
One star for the Books #Unboxing ☹️,0,Germany,Books,2024-01-09 06:56:21,,,,,,,,,,,,,,,
Thinking about buying the Smartwatch tomorrow #Tech @Flipkart,1,Australia,Smartwatch,2025-04-26 18:11:20,,,,,,,,,,,,,,,
Terrible experience with the Tablet @Apple — Quality is bad #NewLaunch 💀,0,Australia,Tablet,2025-08-30 00:59:44,,,,,,,,,,,,,,,
One star for the Smartwatch @Samsung — Quality is bad #Sale ☹️,0,Germany,Smartwatch,2025-08-06 23:21:20,,,,,,,,,,,,,,,
Regret buying the Backpack @Wildcraft #NewLaunch 💀,0,India,Backpack,2025-06-01 13:06:19,,,,,,,,,,,,,,,
The Shoes doesn’t seem worth it #Sale @Sony,0,USA,Shoes,2025-08-27 09:38:30,,,,,,,,,,,,,,,
Not interested in purchasing the Headphones 😐 @Apple,0,Canada,Headphones,2025-06-06 08:28:33,,,,,,,,,,,,,,,
Thinking about buying the Shoes tomorrow #Offer @Amazon,1,Canada,Shoes,2025-08-03 16:01:31,,,,,,,,,,,,,,,
"I was going to get a Headphones, but changed my mind 😐 @Nike",0,Australia,Headphones,2025-05-17 19:36:19,,,,,,,,,,,,,,,
Late delivery ruined the Camera @Sony — Quality is bad #Deal 😞,0,India,Camera,2025-01-31 19:29:11,,,,,,,,,,,,,,,
Skipping the Headphones this time 🙄 @Sony,0,USA,Headphones,2025-10-05 14:14:16,,,,,,,,,,,,,,,
Great value in the Laptop @Apple #Deal 🔥,1,India,Laptop,2025-07-12 14:36:36,,,,,,,,,,,,,,,
Not worth the price the Laptop @Apple #Shopping ☹️,0,India,Laptop,2025-11-09 06:40:05,,,,,,,,,,,,,,,
Very disappointed by the Furniture — Quality is bad 😡,0,UK,Furniture,2024-12-05 09:21:50,,,,,,,,,,,,,,,
"Not buying the iPhone, it's overpriced 😒 @Flipkart",0,India,iPhone,2025-06-06 03:42:36,,,,,,,,,,,,,,,
So happy with the Books #BookTok #NewLaunch 😊,1,Australia,Books,2024-01-11 01:44:00,,,,,,,,,,,,,,,
Planning to get a Smartwatch this week #Fashion @Nike,1,USA,Smartwatch,2025-08-25 02:03:06,,,,,,,,,,,,,,,
"Got my eyes on the Smartwatch, purchasing soon 📱 @Sony",1,India,Smartwatch,2025-05-13 23:25:25,,,,,,,,,,,,,,,
Late delivery ruined the Jacket — Disappointed #Review,0,India,Jacket,2024-08-11 01:29:38,,,,,,,,,,,,,,,
Skipping the Laptop this time 🙄 @Sony,0,India,Laptop,2025-05-21 12:16:25,,,,,,,,,,,,,,,
Fast delivery for the Headphones #Sale ✨,1,India,Headphones,2024-03-16 01:09:12,,,,,,,,,,,,,,,
Too expensive for a Shoes. I'll pass #Deal @Sony,0,UK,Shoes,2025-05-08 16:26:04,,,,,,,,,,,,,,,
Just ordered my Shoes! Can't wait to try it 📱 @Nike,1,Canada,Shoes,2025-06-10 06:25:23,,,,,,,,,,,,,,,
Worth every penny the Books #MustRead #Review 😊,1,Germany,Books,2024-04-25 16:40:02,,,,,,,,,,,,,,,
I don’t think I’ll buy the Headphones anytime soon #MustBuy @Amazon,0,India,Headphones,2025-08-09 04:04:32,,,,,,,,,,,,,,,
"I was going to get a Shoes, but changed my mind 😒 @Apple",0,UK,Shoes,2025-05-19 17:49:37,,,,,,,,,,,,,,,
Planning to get a Shoes this week #MustBuy @Amazon,1,Canada,Shoes,2025-04-29 12:49:51,,,,,,,,,,,,,,,
Very disappointed by the Refrigerator #Deal 👎,0,India,Refrigerator,2024-04-08 09:56:07,,,,,,,,,,,,,,,
"Not buying the Laptop, it's overpriced 👎 @Sony",0,India,Laptop,2025-05-24 03:20:45,,,,,,,,,,,,,,,
Would not recommend the Jacket — Disappointed #Review 😞,0,India,Jacket,2024-02-19 00:44:06,,,,,,,,,,,,,,,
The Shoes isn't good enough to buy #Offer @Sony,0,UK,Shoes,2025-09-01 01:48:46,,,,,,,,,,,,,,,
Worth every penny the Gaming Console #Shopping 👍,1,Canada,Gaming Console,2024-11-12 06:26:14,,,,,,,,,,,,,,,
The Headphones doesn’t seem worth it #Shopping @Apple,0,Australia,Headphones,2025-06-21 03:28:48,,,,,,,,,,,,,,,
Terrible experience with the Printer @HP — Not what I expected #NewLaunch ☹️,0,India,Printer,2025-06-24 11:12:07,,,,,,,,,,,,,,,
Very disappointed by the Jacket — Disappointed #Deal ☹️,0,Germany,Jacket,2024-05-08 03:31:16,,,,,,,,,,,,,,,
Five stars for the Laptop #Review 👍,1,India,Laptop,2024-01-07 08:26:16,,,,,,,,,,,,,,,
Not satisfied with the Cosmetics @Nykaa — Disappointed #NewLaunch,0,USA,Cosmetics,2024-05-30 15:08:51,,,,,,,,,,,,,,,
Late delivery ruined the Backpack — Disappointed #Unboxing,0,Canada,Backpack,2024-05-10 18:51:41,,,,,,,,,,,,,,,
Really excited to purchase the latest Headphones 😎 @Nike,1,Australia,Headphones,2025-06-10 23:15:03,,,,,,,,,,,,,,,
Waste of money the Laptop @Dell — Not what I expected #Unboxing 👎,0,India,Laptop,2024-09-17 21:25:04,,,,,,,,,,,,,,,
One star for the Furniture @Ikea — Quality is bad #Deal,0,UK,Furniture,2025-04-04 02:57:04,,,,,,,,,,,,,,,
Amazing quality the Laptop @Lenovo #Review ✨,1,India,Laptop,2024-02-03 14:32:02,,,,,,,,,,,,,,,
Very disappointed by the Shoes — Not what I expected #Unboxing,0,Canada,Shoes,2025-05-13 01:32:43,,,,,,,,,,,,,,,
I'm going to buy the new iPhone soon 📱 #Fashion @Apple,1,Australia,iPhone,2025-06-13 09:14:10,,,,,,,,,,,,,,,
One star for the Books #MustRead #Unboxing 💀,0,India,Books,2024-07-03 23:24:57,,,,,,,,,,,,,,,
Worth every penny the TV @Samsung #Shopping,1,India,TV,2024-08-01 13:42:57,,,,,,,,,,,,,,,
No plans to buy any iPhone right now #NewLaunch @BestBuy,0,UK,iPhone,2025-09-11 13:37:07,,,,,,,,,,,,,,,
Highly recommend the Gaming Console @PlayStation ✨,1,Australia,Gaming Console,2024-01-11 20:41:11,,,,,,,,,,,,,,,
"Got my eyes on the Laptop, purchasing soon 😎 @Sony",1,Canada,Laptop,2025-07-30 03:13:56,,,,,,,,,,,,,,,
Absolutely love the Books #Shopping 🔥,1,Canada,Books,2024-04-02 06:38:23,,,,,,,,,,,,,,,
Amazing quality the Headphones #Shopping 😍,1,India,Headphones,2025-08-21 19:57:47,,,,,,,,,,,,,,,
Loved this the Backpack @Herschel,1,Germany,Backpack,2025-02-21 11:45:36,,,,,,,,,,,,,,,
Regret buying the Refrigerator @Samsung — Quality is bad ☹️,0,India,Refrigerator,2024-03-16 10:57:51,,,,,,,,,,,,,,,
Absolutely love the Gaming Console @Nintendo #Review 😊,1,India,Gaming Console,2025-11-05 19:50:09,,,,,,,,,,,,,,,
Five stars for the Printer @HP #Sale 👍,1,UK,Printer,2024-04-22 17:45:58,,,,,,,,,,,,,,,
I don’t think I’ll buy the Smartwatch anytime soon #Fashion @Apple,0,Canada,Smartwatch,2025-06-20 08:20:42,,,,,,,,,,,,,,,
Very disappointed by the Tablet — Disappointed #Sale 👎,0,USA,Tablet,2024-08-30 00:36:51,,,,,,,,,,,,,,,
Late delivery ruined the Phone — Not what I expected #Review 😞,0,India,Phone,2025-04-08 04:58:08,,,,,,,,,,,,,,,
Would not recommend the Laptop @Dell — Disappointed ☹️,0,UK,Laptop,2024-11-24 01:20:11,,,,,,,,,,,,,,,
Terrible experience with the TV — Disappointed #Deal 😡,0,Australia,TV,2025-05-27 04:18:11,,,,,,,,,,,,,,,
The Laptop isn't good enough to buy #Tech @Sony,0,UK,Laptop,2025-04-16 06:09:06,,,,,,,,,,,,,,,
Worth every penny the Laptop #Sale,1,India,Laptop,2025-01-16 17:50:38,,,,,,,,,,,,,,,
Not worth the price the Laptop — Disappointed #Deal 😞,0,India,Laptop,2025-05-04 05:31:40,,,,,,,,,,,,,,,
Fantastic performance the Furniture ✨,1,UK,Furniture,2025-04-26 09:07:33,,,,,,,,,,,,,,,
"The new iPhone is disappointing, won't buy 👎 @Flipkart",0,UK,iPhone,2025-09-09 05:05:14,,,,,,,,,,,,,,,
Waste of money the Cosmetics — Quality is bad #Review ☹️,0,India,Cosmetics,2024-04-08 20:34:31,,,,,,,,,,,,,,,
Absolutely love the Furniture @UrbanLadder #Sale 👍,1,USA,Furniture,2024-01-21 05:50:56,,,,,,,,,,,,,,,
Very disappointed by the Bike @Bajaj — Quality is bad #Deal,0,India,Bike,2025-10-13 06:28:40,,,,,,,,,,,,,,,
Really excited to purchase the latest iPhone 💻 @Apple,1,Australia,iPhone,2025-06-25 06:29:38,,,,,,,,,,,,,,,
Waste of money the Books #Review 👎,0,India,Books,2024-10-25 09:19:47,,,,,,,,,,,,,,,
Great value in the Printer #Review 😍,1,UK,Printer,2024-12-12 23:59:09,,,,,,,,,,,,,,,
Worth every penny the Camera #Shopping 😊,1,India,Camera,2024-03-15 07:40:21,,,,,,,,,,,,,,,
"Not buying the Smartwatch, it's overpriced 😐 @Nike",0,India,Smartwatch,2025-07-12 22:25:22,,,,,,,,,,,,,,,
Planning to get a iPhone this week #Tech @BestBuy,1,USA,iPhone,2025-06-19 14:45:46,,,,,,,,,,,,,,,
Worth every penny the TV @Sony #Shopping ✨,1,Germany,TV,2025-08-15 17:22:58,,,,,,,,,,,,,,,
Fantastic performance the Laptop @Lenovo #Unboxing 😊,1,USA,Laptop,2025-10-08 03:44:12,,,,,,,,,,,,,,,
Too expensive for a Laptop. I'll pass #Tech @Nike,0,UK,Laptop,2025-09-10 01:31:23,,,,,,,,,,,,,,,
Skipping the Headphones this time 👎 @BestBuy,0,USA,Headphones,2025-05-21 01:19:54,,,,,,,,,,,,,,,
Worth every penny the Shoes #Review 😍,1,India,Shoes,2024-10-27 16:03:19,,,,,,,,,,,,,,,
"The new Shoes is disappointing, won't buy 😒 @Nike",0,India,Shoes,2025-08-03 13:05:59,,,,,,,,,,,,,,,
Not satisfied with the Phone — Not what I expected #NewLaunch 😡,0,Australia,Phone,2024-01-01 10:41:19,,,,,,,,,,,,,,,
Not worth the price the Smartwatch @Samsung #NewLaunch 😡,0,Germany,Smartwatch,2024-10-13 08:10:34,,,,,,,,,,,,,,,
Waste of money the Watches @Fossil — Quality is bad #Deal 😡,0,Australia,Watches,2025-10-06 14:09:24,,,,,,,,,,,,,,,
Waste of money the Bike — Quality is bad #Deal 😞,0,India,Bike,2025-11-10 08:49:31,,,,,,,,,,,,,,,
Fast delivery for the Smartwatch @Apple #Review 😍,1,Australia,Smartwatch,2025-08-30 06:40:55,,,,,,,,,,,,,,,
So happy with the Gaming Console @PlayStation #Unboxing,1,India,Gaming Console,2024-10-01 21:51:16,,,,,,,,,,,,,,,
"Not buying the Smartwatch, it's overpriced 😒 @Flipkart",0,UK,Smartwatch,2025-06-18 17:34:15,,,,,,,,,,,,,,,
Highly recommend the Phone #Shopping 😍,1,India,Phone,2024-05-27 11:28:08,,,,,,,,,,,,,,,
Five stars for the Camera @Nikon #NewLaunch 👍,1,Germany,Camera,2024-04-14 08:12:53,,,,,,,,,,,,,,,
Highly recommend the Watches @Titan #Sale,1,India,Watches,2024-02-16 15:09:33,,,,,,,,,,,,,,,
Late delivery ruined the Furniture @Ikea — Quality is bad #Unboxing,0,Canada,Furniture,2025-09-18 19:27:01,,,,,,,,,,,,,,,
Terrible experience with the Camera @Canon — Disappointed #Shopping,0,Germany,Camera,2025-09-17 14:41:06,,,,,,,,,,,,,,,
Planning to get a Smartwatch this week #Shopping @BestBuy,1,India,Smartwatch,2025-09-28 02:41:45,,,,,,,,,,,,,,,
Late delivery ruined the Jacket @NorthFace — Disappointed 👎,0,India,Jacket,2024-05-31 05:34:53,,,,,,,,,,,,,,,
Fantastic performance the Bike #NewLaunch 😊,1,Germany,Bike,2024-08-27 02:00:34,,,,,,,,,,,,,,,
The Headphones isn't good enough to buy #Offer @Flipkart,0,Canada,Headphones,2025-07-18 00:49:44,,,,,,,,,,,,,,,
Would not recommend the Tablet — Disappointed #Deal 👎,0,India,Tablet,2024-01-05 12:18:37,,,,,,,,,,,,,,,
"The new Laptop is disappointing, won't buy 😩 @Apple",0,UK,Laptop,2025-08-25 08:54:08,,,,,,,,,,,,,,,
Would not recommend the Watches @Titan — Disappointed #Review ☹️,0,USA,Watches,2024-01-31 02:57:31,,,,,,,,,,,,,,,
Highly recommend the Smartwatch #Review ✨,1,Australia,Smartwatch,2024-12-25 13:14:19,,,,,,,,,,,,,,,
So happy with the Printer #NewLaunch 🔥,1,UK,Printer,2025-01-12 05:00:24,,,,,,,,,,,,,,,
The iPhone isn't good enough to buy #Deal @Amazon,0,Australia,iPhone,2025-04-20 16:03:02,,,,,,,,,,,,,,,
Late delivery ruined the Furniture — Quality is bad 😡,0,Germany,Furniture,2024-02-21 04:41:09,,,,,,,,,,,,,,,
Five stars for the TV #Deal ✨,1,India,TV,2024-04-23 15:58:25,,,,,,,,,,,,,,,
Worth every penny the Tablet #Sale 😊,1,USA,Tablet,2025-08-05 16:10:15,,,,,,,,,,,,,,,
Great value in the Phone #Unboxing 😍,1,India,Phone,2024-05-11 05:31:15,,,,,,,,,,,,,,,
"Not buying the Laptop, it's overpriced 😩 @BestBuy",0,Canada,Laptop,2025-05-28 09:28:19,,,,,,,,,,,,,,,
Would not recommend the Watches @Rolex — Not what I expected #Deal ☹️,0,India,Watches,2024-12-08 07:11:54,,,,,,,,,,,,,,,
"Can't resist, the Shoes deal is too good 🛒 @Flipkart",1,Canada,Shoes,2025-08-10 22:55:05,,,,,,,,,,,,,,,
Too expensive for a Laptop. I'll pass #Shopping @BestBuy,0,Australia,Laptop,2025-07-11 08:56:25,,,,,,,,,,,,,,,
Fantastic performance the Bike 😊,1,Germany,Bike,2025-10-17 23:12:15,,,,,,,,,,,,,,,
The Shoes doesn’t seem worth it #Fashion @Nike,0,UK,Shoes,2025-09-30 14:11:53,,,,,,,,,,,,,,,
Fast delivery for the Furniture @UrbanLadder #Deal 🔥,1,Germany,Furniture,2024-04-09 08:32:24,,,,,,,,,,,,,,,
Amazing quality the Books #Deal,1,Australia,Books,2025-01-28 06:45:34,,,,,,,,,,,,,,,
Fantastic performance the TV @LG #Deal 👍,1,USA,TV,2024-10-06 08:15:41,,,,,,,,,,,,,,,
Loved this the Phone @Samsung #Deal 😊,1,Canada,Phone,2025-10-20 10:07:36,,,,,,,,,,,,,,,
"I was going to get a Shoes, but changed my mind 😐 @Sony",0,Canada,Shoes,2025-09-13 22:06:33,,,,,,,,,,,,,,,
"Got my eyes on the Shoes, purchasing soon 😎 @Apple",1,India,Shoes,2025-09-30 18:32:30,,,,,,,,,,,,,,,
Just ordered my Smartwatch! Can't wait to try it 😎 @BestBuy,1,Australia,Smartwatch,2025-07-28 22:12:28,,,,,,,,,,,,,,,
One star for the Backpack @Wildcraft #Shopping 😞,0,India,Backpack,2024-11-30 14:45:54,,,,,,,,,,,,,,,
"Can't resist, the iPhone deal is too good 🔥 @Flipkart",1,USA,iPhone,2025-04-19 15:10:06,,,,,,,,,,,,,,,
